date,d,wday,is_holiday,wm_yr_wk,snap_CA,snap_TX,snap_WI,is_weekend
2014-01-01,d_1069,5,1,11349,1,1,0,0
2014-01-02,d_1070,6,0,11349,1,0,1,0
2014-01-03,d_1071,7,0,11349,1,1,1,0
2014-01-04,d_1072,1,0,11350,1,0,0,1
2014-01-05,d_1073,2,0,11350,1,1,1,1
2014-01-06,d_1074,3,0,11350,1,1,1,0
2014-01-07,d_1075,4,1,11350,1,1,0,0
2014-01-08,d_1076,5,0,11350,1,0,1,0
2014-01-09,d_1077,6,0,11350,1,1,1,0
2014-01-10,d_1078,7,0,11350,1,0,0,0
2014-01-11,d_1079,1,0,11351,0,1,1,1
2014-01-12,d_1080,2,0,11351,0,1,1,1
2014-01-13,d_1081,3,0,11351,0,1,0,0
2014-01-14,d_1082,4,0,11351,0,0,1,0
2014-01-15,d_1083,5,0,11351,0,1,1,0
2014-01-16,d_1084,6,0,11351,0,0,0,0
2014-01-17,d_1085,7,0,11351,0,0,0,0
2014-01-18,d_1086,1,0,11352,0,0,0,1
2014-01-19,d_1087,2,0,11352,0,0,0,1
2014-01-20,d_1088,3,1,11352,0,0,0,0
2014-01-21,d_1089,4,0,11352,0,0,0,0
2014-01-22,d_1090,5,0,11352,0,0,0,0
2014-01-23,d_1091,6,0,11352,0,0,0,0
2014-01-24,d_1092,7,0,11352,0,0,0,0
2014-01-25,d_1093,1,0,11353,0,0,0,1
2014-01-26,d_1094,2,0,11353,0,0,0,1
2014-01-27,d_1095,3,0,11353,0,0,0,0
2014-01-28,d_1096,4,0,11353,0,0,0,0
2014-01-29,d_1097,5,0,11353,0,0,0,0
2014-01-30,d_1098,6,0,11353,0,0,0,0
2014-01-31,d_1099,7,0,11353,0,0,0,0
2014-02-01,d_1100,1,0,11401,1,1,0,1
2014-02-02,d_1101,2,1,11401,1,0,1,1
2014-02-03,d_1102,3,0,11401,1,1,1,0
2014-02-04,d_1103,4,0,11401,1,0,0,0
2014-02-05,d_1104,5,0,11401,1,1,1,0
2014-02-06,d_1105,6,0,11401,1,1,1,0
2014-02-07,d_1106,7,0,11401,1,1,0,0
2014-02-08,d_1107,1,0,11402,1,0,1,1
2014-02-09,d_1108,2,0,11402,1,1,1,1
2014-02-10,d_1109,3,0,11402,1,0,0,0
2014-02-11,d_1110,4,0,11402,0,1,1,0
2014-02-12,d_1111,5,0,11402,0,1,1,0
2014-02-13,d_1112,6,0,11402,0,1,0,0
2014-02-14,d_1113,7,1,11402,0,0,1,0
2014-02-15,d_1114,1,0,11403,0,1,1,1
2014-02-16,d_1115,2,0,11403,0,0,0,1
2014-02-17,d_1116,3,1,11403,0,0,0,0
2014-02-18,d_1117,4,0,11403,0,0,0,0
2014-02-19,d_1118,5,0,11403,0,0,0,0
2014-02-20,d_1119,6,0,11403,0,0,0,0
2014-02-21,d_1120,7,0,11403,0,0,0,0
2014-02-22,d_1121,1,0,11404,0,0,0,1
2014-02-23,d_1122,2,0,11404,0,0,0,1
2014-02-24,d_1123,3,0,11404,0,0,0,0
2014-02-25,d_1124,4,0,11404,0,0,0,0
2014-02-26,d_1125,5,0,11404,0,0,0,0
2014-02-27,d_1126,6,0,11404,0,0,0,0
2014-02-28,d_1127,7,0,11404,0,0,0,0
2014-03-01,d_1128,1,0,11405,1,1,0,1
2014-03-02,d_1129,2,0,11405,1,0,1,1
2014-03-03,d_1130,3,0,11405,1,1,1,0
2014-03-04,d_1131,4,0,11405,1,0,0,0
2014-03-05,d_1132,5,1,11405,1,1,1,0
2014-03-06,d_1133,6,0,11405,1,1,1,0
2014-03-07,d_1134,7,0,11405,1,1,0,0
2014-03-08,d_1135,1,0,11406,1,0,1,1
2014-03-09,d_1136,2,0,11406,1,1,1,1
2014-03-10,d_1137,3,0,11406,1,0,0,0
2014-03-11,d_1138,4,0,11406,0,1,1,0
2014-03-12,d_1139,5,1,11406,0,1,1,0
2014-03-13,d_1140,6,0,11406,0,1,0,0
2014-03-14,d_1141,7,0,11406,0,0,1,0
2014-03-15,d_1142,1,0,11407,0,1,1,1
2014-03-16,d_1143,2,1,11407,0,0,0,1
2014-03-17,d_1144,3,1,11407,0,0,0,0
2014-03-18,d_1145,4,0,11407,0,0,0,0
2014-03-19,d_1146,5,0,11407,0,0,0,0
2014-03-20,d_1147,6,0,11407,0,0,0,0
2014-03-21,d_1148,7,0,11407,0,0,0,0
2014-03-22,d_1149,1,0,11408,0,0,0,1
2014-03-23,d_1150,2,0,11408,0,0,0,1
2014-03-24,d_1151,3,0,11408,0,0,0,0
2014-03-25,d_1152,4,0,11408,0,0,0,0
2014-03-26,d_1153,5,0,11408,0,0,0,0
2014-03-27,d_1154,6,0,11408,0,0,0,0
2014-03-28,d_1155,7,0,11408,0,0,0,0
2014-03-29,d_1156,1,0,11409,0,0,0,1
2014-03-30,d_1157,2,0,11409,0,0,0,1
2014-03-31,d_1158,3,0,11409,0,0,0,0
2014-04-01,d_1159,4,0,11409,1,1,0,0
2014-04-02,d_1160,5,0,11409,1,0,1,0
2014-04-03,d_1161,6,0,11409,1,1,1,0
2014-04-04,d_1162,7,0,11409,1,0,0,0
2014-04-05,d_1163,1,0,11410,1,1,1,1
2014-04-06,d_1164,2,0,11410,1,1,1,1
2014-04-07,d_1165,3,0,11410,1,1,0,0
2014-04-08,d_1166,4,0,11410,1,0,1,0
2014-04-09,d_1167,5,0,11410,1,1,1,0
2014-04-10,d_1168,6,0,11410,1,0,0,0
2014-04-11,d_1169,7,0,11410,0,1,1,0
2014-04-12,d_1170,1,0,11411,0,1,1,1
2014-04-13,d_1171,2,0,11411,0,1,0,1
2014-04-14,d_1172,3,0,11411,0,0,1,0
2014-04-15,d_1173,4,0,11411,0,1,1,0
2014-04-16,d_1174,5,0,11411,0,0,0,0
2014-04-17,d_1175,6,0,11411,0,0,0,0
2014-04-18,d_1176,7,0,11411,0,0,0,0
2014-04-19,d_1177,1,0,11412,0,0,0,1
2014-04-20,d_1178,2,1,11412,0,0,0,1
2014-04-21,d_1179,3,0,11412,0,0,0,0
2014-04-22,d_1180,4,1,11412,0,0,0,0
2014-04-23,d_1181,5,0,11412,0,0,0,0
2014-04-24,d_1182,6,0,11412,0,0,0,0
2014-04-25,d_1183,7,0,11412,0,0,0,0
2014-04-26,d_1184,1,0,11413,0,0,0,1
2014-04-27,d_1185,2,0,11413,0,0,0,1
2014-04-28,d_1186,3,0,11413,0,0,0,0
2014-04-29,d_1187,4,0,11413,0,0,0,0
2014-04-30,d_1188,5,0,11413,0,0,0,0
2014-05-01,d_1189,6,0,11413,1,1,0,0
2014-05-02,d_1190,7,0,11413,1,0,1,0
2014-05-03,d_1191,1,0,11414,1,1,1,1
2014-05-04,d_1192,2,0,11414,1,0,0,1
2014-05-05,d_1193,3,1,11414,1,1,1,0
2014-05-06,d_1194,4,0,11414,1,1,1,0
2014-05-07,d_1195,5,0,11414,1,1,0,0
2014-05-08,d_1196,6,0,11414,1,0,1,0
2014-05-09,d_1197,7,0,11414,1,1,1,0
2014-05-10,d_1198,1,0,11415,1,0,0,1
2014-05-11,d_1199,2,1,11415,0,1,1,1
2014-05-12,d_1200,3,0,11415,0,1,1,0
2014-05-13,d_1201,4,0,11415,0,1,0,0
2014-05-14,d_1202,5,0,11415,0,0,1,0
2014-05-15,d_1203,6,0,11415,0,1,1,0
2014-05-16,d_1204,7,0,11415,0,0,0,0
2014-05-17,d_1205,1,0,11416,0,0,0,1
2014-05-18,d_1206,2,0,11416,0,0,0,1
2014-05-19,d_1207,3,0,11416,0,0,0,0
2014-05-20,d_1208,4,0,11416,0,0,0,0
2014-05-21,d_1209,5,0,11416,0,0,0,0
2014-05-22,d_1210,6,0,11416,0,0,0,0
2014-05-23,d_1211,7,0,11416,0,0,0,0
2014-05-24,d_1212,1,0,11417,0,0,0,1
2014-05-25,d_1213,2,0,11417,0,0,0,1
2014-05-26,d_1214,3,1,11417,0,0,0,0
2014-05-27,d_1215,4,0,11417,0,0,0,0
2014-05-28,d_1216,5,0,11417,0,0,0,0
2014-05-29,d_1217,6,0,11417,0,0,0,0
2014-05-30,d_1218,7,0,11417,0,0,0,0
2014-05-31,d_1219,1,0,11418,0,0,0,1
2014-06-01,d_1220,2,0,11418,1,1,0,1
2014-06-02,d_1221,3,0,11418,1,0,1,0
2014-06-03,d_1222,4,0,11418,1,1,1,0
2014-06-04,d_1223,5,0,11418,1,0,0,0
2014-06-05,d_1224,6,1,11418,1,1,1,0
2014-06-06,d_1225,7,0,11418,1,1,1,0
2014-06-07,d_1226,1,0,11419,1,1,0,1
2014-06-08,d_1227,2,0,11419,1,0,1,1
2014-06-09,d_1228,3,0,11419,1,1,1,0
2014-06-10,d_1229,4,0,11419,1,0,0,0
2014-06-11,d_1230,5,0,11419,0,1,1,0
2014-06-12,d_1231,6,0,11419,0,1,1,0
2014-06-13,d_1232,7,0,11419,0,1,0,0
2014-06-14,d_1233,1,0,11420,0,0,1,1
2014-06-15,d_1234,2,1,11420,0,1,1,1
2014-06-16,d_1235,3,0,11420,0,0,0,0
2014-06-17,d_1236,4,0,11420,0,0,0,0
2014-06-18,d_1237,5,0,11420,0,0,0,0
2014-06-19,d_1238,6,0,11420,0,0,0,0
2014-06-20,d_1239,7,0,11420,0,0,0,0
2014-06-21,d_1240,1,0,11421,0,0,0,1
2014-06-22,d_1241,2,0,11421,0,0,0,1
2014-06-23,d_1242,3,0,11421,0,0,0,0
2014-06-24,d_1243,4,0,11421,0,0,0,0
2014-06-25,d_1244,5,0,11421,0,0,0,0
2014-06-26,d_1245,6,0,11421,0,0,0,0
2014-06-27,d_1246,7,0,11421,0,0,0,0
2014-06-28,d_1247,1,0,11422,0,0,0,1
2014-06-29,d_1248,2,1,11422,0,0,0,1
2014-06-30,d_1249,3,0,11422,0,0,0,0
2014-07-01,d_1250,4,0,11422,1,1,0,0
2014-07-02,d_1251,5,0,11422,1,0,1,0
2014-07-03,d_1252,6,0,11422,1,1,1,0
2014-07-04,d_1253,7,1,11422,1,0,0,0
2014-07-05,d_1254,1,0,11423,1,1,1,1
2014-07-06,d_1255,2,0,11423,1,1,1,1
2014-07-07,d_1256,3,0,11423,1,1,0,0
2014-07-08,d_1257,4,0,11423,1,0,1,0
2014-07-09,d_1258,5,0,11423,1,1,1,0
2014-07-10,d_1259,6,0,11423,1,0,0,0
2014-07-11,d_1260,7,0,11423,0,1,1,0
2014-07-12,d_1261,1,0,11424,0,1,1,1
2014-07-13,d_1262,2,0,11424,0,1,0,1
2014-07-14,d_1263,3,0,11424,0,0,1,0
2014-07-15,d_1264,4,0,11424,0,1,1,0
2014-07-16,d_1265,5,0,11424,0,0,0,0
2014-07-17,d_1266,6,0,11424,0,0,0,0
2014-07-18,d_1267,7,0,11424,0,0,0,0
2014-07-19,d_1268,1,0,11425,0,0,0,1
2014-07-20,d_1269,2,0,11425,0,0,0,1
2014-07-21,d_1270,3,0,11425,0,0,0,0
2014-07-22,d_1271,4,0,11425,0,0,0,0
2014-07-23,d_1272,5,0,11425,0,0,0,0
2014-07-24,d_1273,6,0,11425,0,0,0,0
2014-07-25,d_1274,7,0,11425,0,0,0,0
2014-07-26,d_1275,1,0,11426,0,0,0,1
2014-07-27,d_1276,2,0,11426,0,0,0,1
2014-07-28,d_1277,3,0,11426,0,0,0,0
2014-07-29,d_1278,4,1,11426,0,0,0,0
2014-07-30,d_1279,5,0,11426,0,0,0,0
2014-07-31,d_1280,6,0,11426,0,0,0,0
2014-08-01,d_1281,7,0,11426,1,1,0,0
2014-08-02,d_1282,1,0,11427,1,0,1,1
2014-08-03,d_1283,2,0,11427,1,1,1,1
2014-08-04,d_1284,3,0,11427,1,0,0,0
2014-08-05,d_1285,4,0,11427,1,1,1,0
2014-08-06,d_1286,5,0,11427,1,1,1,0
2014-08-07,d_1287,6,0,11427,1,1,0,0
2014-08-08,d_1288,7,0,11427,1,0,1,0
2014-08-09,d_1289,1,0,11428,1,1,1,1
2014-08-10,d_1290,2,0,11428,1,0,0,1
2014-08-11,d_1291,3,0,11428,0,1,1,0
2014-08-12,d_1292,4,0,11428,0,1,1,0
2014-08-13,d_1293,5,0,11428,0,1,0,0
2014-08-14,d_1294,6,0,11428,0,0,1,0
2014-08-15,d_1295,7,0,11428,0,1,1,0
2014-08-16,d_1296,1,0,11429,0,0,0,1
2014-08-17,d_1297,2,0,11429,0,0,0,1
2014-08-18,d_1298,3,0,11429,0,0,0,0
2014-08-19,d_1299,4,0,11429,0,0,0,0
2014-08-20,d_1300,5,0,11429,0,0,0,0
2014-08-21,d_1301,6,0,11429,0,0,0,0
2014-08-22,d_1302,7,0,11429,0,0,0,0
2014-08-23,d_1303,1,0,11430,0,0,0,1
2014-08-24,d_1304,2,0,11430,0,0,0,1
2014-08-25,d_1305,3,0,11430,0,0,0,0
2014-08-26,d_1306,4,0,11430,0,0,0,0
2014-08-27,d_1307,5,0,11430,0,0,0,0
2014-08-28,d_1308,6,0,11430,0,0,0,0
2014-08-29,d_1309,7,0,11430,0,0,0,0
2014-08-30,d_1310,1,0,11431,0,0,0,1
2014-08-31,d_1311,2,0,11431,0,0,0,1
2014-09-01,d_1312,3,1,11431,1,1,0,0
2014-09-02,d_1313,4,0,11431,1,0,1,0
2014-09-03,d_1314,5,0,11431,1,1,1,0
2014-09-04,d_1315,6,0,11431,1,0,0,0
2014-09-05,d_1316,7,0,11431,1,1,1,0
2014-09-06,d_1317,1,0,11432,1,1,1,1
2014-09-07,d_1318,2,0,11432,1,1,0,1
2014-09-08,d_1319,3,0,11432,1,0,1,0
2014-09-09,d_1320,4,0,11432,1,1,1,0
2014-09-10,d_1321,5,0,11432,1,0,0,0
2014-09-11,d_1322,6,0,11432,0,1,1,0
2014-09-12,d_1323,7,0,11432,0,1,1,0
2014-09-13,d_1324,1,0,11433,0,1,0,1
2014-09-14,d_1325,2,0,11433,0,0,1,1
2014-09-15,d_1326,3,0,11433,0,1,1,0
2014-09-16,d_1327,4,0,11433,0,0,0,0
2014-09-17,d_1328,5,0,11433,0,0,0,0
2014-09-18,d_1329,6,0,11433,0,0,0,0
2014-09-19,d_1330,7,0,11433,0,0,0,0
2014-09-20,d_1331,1,0,11434,0,0,0,1
2014-09-21,d_1332,2,0,11434,0,0,0,1
2014-09-22,d_1333,3,0,11434,0,0,0,0
2014-09-23,d_1334,4,0,11434,0,0,0,0
2014-09-24,d_1335,5,0,11434,0,0,0,0
2014-09-25,d_1336,6,0,11434,0,0,0,0
2014-09-26,d_1337,7,0,11434,0,0,0,0
2014-09-27,d_1338,1,0,11435,0,0,0,1
2014-09-28,d_1339,2,0,11435,0,0,0,1
2014-09-29,d_1340,3,0,11435,0,0,0,0
2014-09-30,d_1341,4,0,11435,0,0,0,0
2014-10-01,d_1342,5,0,11435,1,1,0,0
2014-10-02,d_1343,6,0,11435,1,0,1,0
2014-10-03,d_1344,7,0,11435,1,1,1,0
2014-10-04,d_1345,1,1,11436,1,0,0,1
2014-10-05,d_1346,2,0,11436,1,1,1,1
2014-10-06,d_1347,3,0,11436,1,1,1,0
2014-10-07,d_1348,4,0,11436,1,1,0,0
2014-10-08,d_1349,5,0,11436,1,0,1,0
2014-10-09,d_1350,6,0,11436,1,1,1,0
2014-10-10,d_1351,7,0,11436,1,0,0,0
2014-10-11,d_1352,1,0,11437,0,1,1,1
2014-10-12,d_1353,2,0,11437,0,1,1,1
2014-10-13,d_1354,3,1,11437,0,1,0,0
2014-10-14,d_1355,4,0,11437,0,0,1,0
2014-10-15,d_1356,5,0,11437,0,1,1,0
2014-10-16,d_1357,6,0,11437,0,0,0,0
2014-10-17,d_1358,7,0,11437,0,0,0,0
2014-10-18,d_1359,1,0,11438,0,0,0,1
2014-10-19,d_1360,2,0,11438,0,0,0,1
2014-10-20,d_1361,3,0,11438,0,0,0,0
2014-10-21,d_1362,4,0,11438,0,0,0,0
2014-10-22,d_1363,5,0,11438,0,0,0,0
2014-10-23,d_1364,6,0,11438,0,0,0,0
2014-10-24,d_1365,7,0,11438,0,0,0,0
2014-10-25,d_1366,1,0,11439,0,0,0,1
2014-10-26,d_1367,2,0,11439,0,0,0,1
2014-10-27,d_1368,3,0,11439,0,0,0,0
2014-10-28,d_1369,4,0,11439,0,0,0,0
2014-10-29,d_1370,5,0,11439,0,0,0,0
2014-10-30,d_1371,6,0,11439,0,0,0,0
2014-10-31,d_1372,7,1,11439,0,0,0,0
2014-11-01,d_1373,1,0,11440,1,1,0,1
2014-11-02,d_1374,2,0,11440,1,0,1,1
2014-11-03,d_1375,3,0,11440,1,1,1,0
2014-11-04,d_1376,4,0,11440,1,0,0,0
2014-11-05,d_1377,5,0,11440,1,1,1,0
2014-11-06,d_1378,6,0,11440,1,1,1,0
2014-11-07,d_1379,7,0,11440,1,1,0,0
2014-11-08,d_1380,1,0,11441,1,0,1,1
2014-11-09,d_1381,2,0,11441,1,1,1,1
2014-11-10,d_1382,3,0,11441,1,0,0,0
2014-11-11,d_1383,4,1,11441,0,1,1,0
2014-11-12,d_1384,5,0,11441,0,1,1,0
2014-11-13,d_1385,6,0,11441,0,1,0,0
2014-11-14,d_1386,7,0,11441,0,0,1,0
2014-11-15,d_1387,1,0,11442,0,1,1,1
2014-11-16,d_1388,2,0,11442,0,0,0,1
2014-11-17,d_1389,3,0,11442,0,0,0,0
2014-11-18,d_1390,4,0,11442,0,0,0,0
2014-11-19,d_1391,5,0,11442,0,0,0,0
2014-11-20,d_1392,6,0,11442,0,0,0,0
2014-11-21,d_1393,7,0,11442,0,0,0,0
2014-11-22,d_1394,1,0,11443,0,0,0,1
2014-11-23,d_1395,2,0,11443,0,0,0,1
2014-11-24,d_1396,3,0,11443,0,0,0,0
2014-11-25,d_1397,4,0,11443,0,0,0,0
2014-11-26,d_1398,5,0,11443,0,0,0,0
2014-11-27,d_1399,6,1,11443,0,0,0,0
2014-11-28,d_1400,7,0,11443,0,0,0,0
2014-11-29,d_1401,1,0,11444,0,0,0,1
2014-11-30,d_1402,2,0,11444,0,0,0,1
2014-12-01,d_1403,3,0,11444,1,1,0,0
2014-12-02,d_1404,4,0,11444,1,0,1,0
2014-12-03,d_1405,5,0,11444,1,1,1,0
2014-12-04,d_1406,6,0,11444,1,0,0,0
2014-12-05,d_1407,7,0,11444,1,1,1,0
2014-12-06,d_1408,1,0,11445,1,1,1,1
2014-12-07,d_1409,2,0,11445,1,1,0,1
2014-12-08,d_1410,3,0,11445,1,0,1,0
2014-12-09,d_1411,4,0,11445,1,1,1,0
2014-12-10,d_1412,5,0,11445,1,0,0,0
2014-12-11,d_1413,6,0,11445,0,1,1,0
2014-12-12,d_1414,7,0,11445,0,1,1,0
2014-12-13,d_1415,1,0,11446,0,1,0,1
2014-12-14,d_1416,2,0,11446,0,0,1,1
2014-12-15,d_1417,3,0,11446,0,1,1,0
2014-12-16,d_1418,4,0,11446,0,0,0,0
2014-12-17,d_1419,5,0,11446,0,0,0,0
2014-12-18,d_1420,6,0,11446,0,0,0,0
2014-12-19,d_1421,7,0,11446,0,0,0,0
2014-12-20,d_1422,1,0,11447,0,0,0,1
2014-12-21,d_1423,2,0,11447,0,0,0,1
2014-12-22,d_1424,3,0,11447,0,0,0,0
2014-12-23,d_1425,4,0,11447,0,0,0,0
2014-12-24,d_1426,5,1,11447,0,0,0,0
2014-12-25,d_1427,6,1,11447,0,0,0,0
2014-12-26,d_1428,7,0,11447,0,0,0,0
2014-12-27,d_1429,1,0,11448,0,0,0,1
2014-12-28,d_1430,2,0,11448,0,0,0,1
2014-12-29,d_1431,3,0,11448,0,0,0,0
2014-12-30,d_1432,4,0,11448,0,0,0,0
2014-12-31,d_1433,5,0,11448,0,0,0,0
2015-01-01,d_1434,6,1,11448,1,1,0,0
2015-01-02,d_1435,7,0,11448,1,0,1,0
2015-01-03,d_1436,1,0,11449,1,1,1,1
2015-01-04,d_1437,2,0,11449,1,0,0,1
2015-01-05,d_1438,3,0,11449,1,1,1,0
2015-01-06,d_1439,4,0,11449,1,1,1,0
2015-01-07,d_1440,5,1,11449,1,1,0,0
2015-01-08,d_1441,6,0,11449,1,0,1,0
2015-01-09,d_1442,7,0,11449,1,1,1,0
2015-01-10,d_1443,1,0,11450,1,0,0,1
2015-01-11,d_1444,2,0,11450,0,1,1,1
2015-01-12,d_1445,3,0,11450,0,1,1,0
2015-01-13,d_1446,4,0,11450,0,1,0,0
2015-01-14,d_1447,5,0,11450,0,0,1,0
2015-01-15,d_1448,6,0,11450,0,1,1,0
2015-01-16,d_1449,7,0,11450,0,0,0,0
2015-01-17,d_1450,1,0,11451,0,0,0,1
2015-01-18,d_1451,2,0,11451,0,0,0,1
2015-01-19,d_1452,3,1,11451,0,0,0,0
2015-01-20,d_1453,4,0,11451,0,0,0,0
2015-01-21,d_1454,5,0,11451,0,0,0,0
2015-01-22,d_1455,6,0,11451,0,0,0,0
2015-01-23,d_1456,7,0,11451,0,0,0,0
2015-01-24,d_1457,1,0,11452,0,0,0,1
2015-01-25,d_1458,2,0,11452,0,0,0,1
2015-01-26,d_1459,3,0,11452,0,0,0,0
2015-01-27,d_1460,4,0,11452,0,0,0,0
2015-01-28,d_1461,5,0,11452,0,0,0,0
2015-01-29,d_1462,6,0,11452,0,0,0,0
2015-01-30,d_1463,7,0,11452,0,0,0,0
2015-01-31,d_1464,1,0,11501,0,0,0,1
2015-02-01,d_1465,2,1,11501,1,1,0,1
2015-02-02,d_1466,3,0,11501,1,0,1,0
2015-02-03,d_1467,4,0,11501,1,1,1,0
2015-02-04,d_1468,5,0,11501,1,0,0,0
2015-02-05,d_1469,6,0,11501,1,1,1,0
2015-02-06,d_1470,7,0,11501,1,1,1,0
2015-02-07,d_1471,1,0,11502,1,1,0,1
2015-02-08,d_1472,2,0,11502,1,0,1,1
2015-02-09,d_1473,3,0,11502,1,1,1,0
2015-02-10,d_1474,4,0,11502,1,0,0,0
2015-02-11,d_1475,5,0,11502,0,1,1,0
2015-02-12,d_1476,6,0,11502,0,1,1,0
2015-02-13,d_1477,7,0,11502,0,1,0,0
2015-02-14,d_1478,1,1,11503,0,0,1,1
2015-02-15,d_1479,2,0,11503,0,1,1,1
2015-02-16,d_1480,3,1,11503,0,0,0,0
2015-02-17,d_1481,4,0,11503,0,0,0,0
2015-02-18,d_1482,5,1,11503,0,0,0,0
2015-02-19,d_1483,6,0,11503,0,0,0,0
2015-02-20,d_1484,7,0,11503,0,0,0,0
2015-02-21,d_1485,1,0,11504,0,0,0,1
2015-02-22,d_1486,2,0,11504,0,0,0,1
2015-02-23,d_1487,3,0,11504,0,0,0,0
2015-02-24,d_1488,4,0,11504,0,0,0,0
2015-02-25,d_1489,5,1,11504,0,0,0,0
2015-02-26,d_1490,6,0,11504,0,0,0,0
2015-02-27,d_1491,7,0,11504,0,0,0,0
2015-02-28,d_1492,1,0,11505,0,0,0,1
2015-03-01,d_1493,2,0,11505,1,1,0,1
2015-03-02,d_1494,3,0,11505,1,0,1,0
2015-03-03,d_1495,4,0,11505,1,1,1,0
2015-03-04,d_1496,5,0,11505,1,0,0,0
2015-03-05,d_1497,6,1,11505,1,1,1,0
2015-03-06,d_1498,7,0,11505,1,1,1,0
2015-03-07,d_1499,1,0,11506,1,1,0,1
2015-03-08,d_1500,2,0,11506,1,0,1,1
2015-03-09,d_1501,3,0,11506,1,1,1,0
2015-03-10,d_1502,4,0,11506,1,0,0,0
2015-03-11,d_1503,5,0,11506,0,1,1,0
2015-03-12,d_1504,6,0,11506,0,1,1,0
2015-03-13,d_1505,7,0,11506,0,1,0,0
2015-03-14,d_1506,1,0,11507,0,0,1,1
2015-03-15,d_1507,2,0,11507,0,1,1,1
2015-03-16,d_1508,3,0,11507,0,0,0,0
2015-03-17,d_1509,4,1,11507,0,0,0,0
2015-03-18,d_1510,5,0,11507,0,0,0,0
2015-03-19,d_1511,6,0,11507,0,0,0,0
2015-03-20,d_1512,7,0,11507,0,0,0,0
2015-03-21,d_1513,1,0,11508,0,0,0,1
2015-03-22,d_1514,2,0,11508,0,0,0,1
2015-03-23,d_1515,3,0,11508,0,0,0,0
2015-03-24,d_1516,4,0,11508,0,0,0,0
2015-03-25,d_1517,5,0,11508,0,0,0,0
2015-03-26,d_1518,6,0,11508,0,0,0,0
2015-03-27,d_1519,7,0,11508,0,0,0,0
2015-03-28,d_1520,1,0,11509,0,0,0,1
2015-03-29,d_1521,2,0,11509,0,0,0,1
2015-03-30,d_1522,3,0,11509,0,0,0,0
2015-03-31,d_1523,4,0,11509,0,0,0,0
2015-04-01,d_1524,5,0,11509,1,1,0,0
2015-04-02,d_1525,6,0,11509,1,0,1,0
2015-04-03,d_1526,7,0,11509,1,1,1,0
2015-04-04,d_1527,1,0,11510,1,0,0,1
2015-04-05,d_1528,2,1,11510,1,1,1,1
2015-04-06,d_1529,3,0,11510,1,1,1,0
2015-04-07,d_1530,4,0,11510,1,1,0,0
2015-04-08,d_1531,5,0,11510,1,0,1,0
2015-04-09,d_1532,6,0,11510,1,1,1,0
2015-04-10,d_1533,7,0,11510,1,0,0,0
2015-04-11,d_1534,1,1,11511,0,1,1,1
2015-04-12,d_1535,2,1,11511,0,1,1,1
2015-04-13,d_1536,3,0,11511,0,1,0,0
2015-04-14,d_1537,4,0,11511,0,0,1,0
2015-04-15,d_1538,5,0,11511,0,1,1,0
2015-04-16,d_1539,6,0,11511,0,0,0,0
2015-04-17,d_1540,7,0,11511,0,0,0,0
2015-04-18,d_1541,1,0,11512,0,0,0,1
2015-04-19,d_1542,2,0,11512,0,0,0,1
2015-04-20,d_1543,3,0,11512,0,0,0,0
2015-04-21,d_1544,4,0,11512,0,0,0,0
2015-04-22,d_1545,5,0,11512,0,0,0,0
2015-04-23,d_1546,6,0,11512,0,0,0,0
2015-04-24,d_1547,7,0,11512,0,0,0,0
2015-04-25,d_1548,1,0,11513,0,0,0,1
2015-04-26,d_1549,2,0,11513,0,0,0,1
2015-04-27,d_1550,3,0,11513,0,0,0,0
2015-04-28,d_1551,4,0,11513,0,0,0,0
2015-04-29,d_1552,5,0,11513,0,0,0,0
2015-04-30,d_1553,6,0,11513,0,0,0,0
2015-05-01,d_1554,7,0,11513,1,1,0,0
2015-05-02,d_1555,1,0,11514,1,0,1,1
2015-05-03,d_1556,2,0,11514,1,1,1,1
2015-05-04,d_1557,3,0,11514,1,0,0,0
2015-05-05,d_1558,4,1,11514,1,1,1,0
2015-05-06,d_1559,5,0,11514,1,1,1,0
2015-05-07,d_1560,6,0,11514,1,1,0,0
2015-05-08,d_1561,7,0,11514,1,0,1,0
2015-05-09,d_1562,1,0,11515,1,1,1,1
2015-05-10,d_1563,2,1,11515,1,0,0,1
2015-05-11,d_1564,3,0,11515,0,1,1,0
2015-05-12,d_1565,4,0,11515,0,1,1,0
2015-05-13,d_1566,5,0,11515,0,1,0,0
2015-05-14,d_1567,6,0,11515,0,0,1,0
2015-05-15,d_1568,7,0,11515,0,1,1,0
2015-05-16,d_1569,1,0,11516,0,0,0,1
2015-05-17,d_1570,2,0,11516,0,0,0,1
2015-05-18,d_1571,3,0,11516,0,0,0,0
2015-05-19,d_1572,4,0,11516,0,0,0,0
2015-05-20,d_1573,5,0,11516,0,0,0,0
2015-05-21,d_1574,6,0,11516,0,0,0,0
2015-05-22,d_1575,7,0,11516,0,0,0,0
2015-05-23,d_1576,1,0,11517,0,0,0,1
2015-05-24,d_1577,2,0,11517,0,0,0,1
2015-05-25,d_1578,3,1,11517,0,0,0,0
2015-05-26,d_1579,4,0,11517,0,0,0,0
2015-05-27,d_1580,5,0,11517,0,0,0,0
2015-05-28,d_1581,6,0,11517,0,0,0,0
2015-05-29,d_1582,7,0,11517,0,0,0,0
2015-05-30,d_1583,1,0,11518,0,0,0,1
2015-05-31,d_1584,2,0,11518,0,0,0,1
